session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
Pitching_2025-10-11T173550,2edea393-6998-4238-b82c-a4c56e0733aa,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594031/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8317.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8317,2025-10-16T05:53:53Z
Pitching_2025-10-11T173550,bfaa32ed-544c-48a2-94b8-f4bbab1a9b43,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594035/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8318.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8318,2025-10-16T05:53:57Z
Pitching_2025-10-11T173550,3ebb171b-4eae-46da-882e-ee41475bf856,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594038/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8319.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8319,2025-10-16T05:54:00Z
Pitching_2025-10-11T173550,984df03f-349c-426d-ad8f-626b1d26e4a9,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594041/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8320.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8320,2025-10-16T05:54:03Z
Pitching_2025-10-11T173550,6a89e9a2-8fba-4da9-ac62-d7dddaea5b66,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594044/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8321.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8321,2025-10-16T05:54:06Z
Pitching_2025-10-11T173550,7512d267-eba1-4584-b0d3-a254606e50be,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594047/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8322.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8322,2025-10-16T05:54:09Z
Pitching_2025-10-11T173550,3e6ce42c-8a04-43a3-9a3f-6bd90cef2109,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594049/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8323.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8323,2025-10-16T05:54:11Z
Pitching_2025-10-11T173550,374890c0-17a2-464c-afe5-09ed6e6e6b98,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594052/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8324.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8324,2025-10-16T05:54:14Z
Pitching_2025-10-11T173550,69f4fd56-0eee-4231-87ef-d03095436968,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594055/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8325.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8325,2025-10-16T05:54:17Z
Pitching_2025-10-11T173550,2c0e2ad2-a345-4478-9a15-41752a4837a9,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594058/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8326.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8326,2025-10-16T05:54:20Z
Pitching_2025-10-11T173550,177fc6e0-0e0f-484d-907f-39e9bdcabf5b,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594061/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8327.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8327,2025-10-16T05:54:24Z
Pitching_2025-10-11T173550,1639fa8e-eb6c-4638-950e-8c691570f02b,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594064/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8328.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8328,2025-10-16T05:54:26Z
Pitching_2025-10-11T173550,39f525ea-fa65-4121-9f0b-b206ab094914,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594066/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8329.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8329,2025-10-16T05:54:28Z
Pitching_2025-10-11T173550,8ad6bd65-1baf-4860-b105-f10c83167796,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594069/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8330.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8330,2025-10-16T05:54:31Z
Pitching_2025-10-11T173550,8ad6bd65-1baf-4860-b105-f10c83167796,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594072/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8331.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8331,2025-10-16T05:54:34Z
Pitching_2025-10-11T173550,1fe10e96-5c30-4a96-baac-20d791ee63d7,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594074/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8332.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8332,2025-10-16T05:54:37Z
Pitching_2025-10-11T173550,7dbc5f95-8d3f-48f7-92a3-478e2495b254,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594078/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8333.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8333,2025-10-16T05:54:40Z
Pitching_2025-10-11T173550,8f9d86d7-4eba-4e2e-8f24-37350a3c65c9,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594081/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8334.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8334,2025-10-16T05:54:43Z
Pitching_2025-10-11T173550,205efbd5-ded7-47ed-9ba1-5c5fda8d8646,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594084/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8335.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8335,2025-10-16T05:54:46Z
Pitching_2025-10-11T173550,3ebb171b-4eae-46da-882e-ee41475bf856,VideoClip2,Phone,NA,Manual,NA,NA,https://res.cloudinary.com/pitchingcoachu/video/upload/v1760594087/trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8336.mov,trackman/Pitching_2025-10-11T173550/VideoClip2/pitch_8336,2025-10-16T05:54:48Z
